color,card_number,series,rarity,type,jp_name,cn_name,cost,power,race,note,text_full,image_url,detail_url
黑,P47-008,,PR,,鳳雛§結魂 ネイ,凤雏§结魂 涅依,4,6000,不死者,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《春日》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「凤雏§结望 黑崎春日」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「凤雏§结望 黑崎春日」 链结的话，选择你的废弃区中的最多1张3费以下的 [不死者] ，以休眠状态登场到没有Z/X的◎所示方阵上。”,http://zximg-cdn.yimieji.com/card/P47/P47-008.png,https://zxcard.yimieji.com/Cards/P47/P47-008/PR
绿,P47-009,,PR,,狼牙§結魂 フィーユ,狼牙§结魂 菲叶,4,6000,兽化人,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《相马》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「狼牙§结望 剑渊相马」 放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「狼牙§结望 剑渊相马」 的话，你可以支付 《绿2》 。支付了 《绿2》 的话，选择你的资源区中的1张5费以下的卡名含有 「菲叶」 的Z/X，以重启状态登场到没有Z/X的通常方阵上。”,http://zximg-cdn.yimieji.com/card/P47/P47-009.png,https://zxcard.yimieji.com/Cards/P47/P47-009/PR
绿,P47-010,,PR,,樹霊§結魂 ヴェスパローゼ,树灵§结魂 蔷薇黄蜂,4,6000,花虫,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《木更》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「树灵§结望 百目鬼木更」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「树灵§结望 百目鬼木更」 链结的话，你可以选择你的资源区中的1张卡，将其返回手牌。返回了的话，将你的卡组最上方的1张卡以休眠状态放置到资源区。”,http://zximg-cdn.yimieji.com/card/P47/P47-010.png,https://zxcard.yimieji.com/Cards/P47/P47-010/PR
无,P47-011,,PR,,幻夢§結魂 アスツァール,幻梦§结魂 哈斯塔,4,6000,克苏鲁,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《浦罗》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「幻梦§结望 夜刀浦罗」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「幻梦§结望 夜刀浦罗」 链结的话，抽最多1张卡，你获得1个<幻梦境之钥>。”,http://zximg-cdn.yimieji.com/card/P47/P47-011.png,https://zxcard.yimieji.com/Cards/P47/P47-011/PR
白,P47-012,,PR,,天王寺飛鳥ＥＸ,天王寺飞鸟EX,-,-,-,,玩家》飞鸟EX 危机 《飞鸟》 ：你受到伤害。（将伤害处理完毕后，你可以将这张卡变为正面表示，重叠放置在你的 《飞鸟》 的玩家卡上方。） 【起】 【有效】 《自己回合》 方阵 【费用】 《休眠》 【效果】 选择方阵上的1张你的卡名含有 「菲爱缇」 的5费以上的Z/X，直到对手的下一个回合的回合结束时为止，给予以下的能力。“ 【常】 绝界 ” 【特】 【有效】 方阵 【效果】 你受到你的生命以上的伤害时，你可以切洗你的卡组并回复1点生命。这样做了的话，直到游戏结束时为止，这张卡失去这个能力。,http://zximg-cdn.yimieji.com/card/P47/P47-012.png,https://zxcard.yimieji.com/Cards/P47/P47-012/PR
绿,P47-013,,PR,,桜街紗那ＥＸ,樱街纱那EX,-,-,-,,玩家》纱那EX 危机 《纱那》 ：你受到伤害。（将伤害处理完毕后，你可以将这张卡变为正面表示，重叠放置在你的 《纱那》 的玩家卡上方。） 【起】 【有效】 《自己回合》 方阵 【费用】 《休眠》 【效果】 选择方阵上的1张你的卡名含有 「真双子叶」 的5费以上的Z/X，直到对手的下一个回合的回合结束时为止，给予以下的能力。“ 【常】 绝界 ” 【特】 【有效】 方阵 【效果】 你受到你的生命以上的伤害时，你可以切洗你的卡组并回复1点生命。这样做了的话，直到游戏结束时为止，这张卡失去这个能力。,http://zximg-cdn.yimieji.com/card/P47/P47-013.png,https://zxcard.yimieji.com/Cards/P47/P47-013/PR
-,P47-014,,PR,,戒律§結望 都城出雲,戒律§结望 都城出云,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「戒律§结魂 甘迪瓦」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 直到对手回合的下一个回合结束时为止，你可以给予那张Z/X以下的能力。“ 【起】 【有效】 《对手回合1次》 方阵 【费用】 《无0》 【效果】 选择通常方阵上的1张对手的Z/X，给予6000点伤害。”这样做了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-014.png,https://zxcard.yimieji.com/Cards/P47/P47-014/PR
-,P47-015,,PR,,恋愛§結望 天竜ゆたか,恋爱§结望 天龙丰,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「恋爱§结魂 芙蕾德莉卡」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 与这张链结相同方阵的你的Z/X通过攻击将对手的Z/X破坏。 【效果】 你可以将那张Z/X放置到没有Z/X的通常方阵上。放置了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-015.png,https://zxcard.yimieji.com/Cards/P47/P47-015/PR
-,P47-016,,PR,,響歌§結望 弓弦羽ミサキ,响歌§结望 弓弦羽水崎,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「响歌§结魂 乔戈里」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 你可以选择你的手牌中的1张卡，放置到充能区。放置了的，抽最多1张卡，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-016.png,https://zxcard.yimieji.com/Cards/P47/P47-016/PR
-,P47-017,,PR,,星界§結望 竜の姫君,星界§结望 龙之公主,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「星界§结魂 公主与龙」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 你可以选择通常方阵上的1张对手的Z/X，直到回合结束时为止，力量-6000。这样做了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-017.png,https://zxcard.yimieji.com/Cards/P47/P47-017/PR
-,P47-018,,PR,,闇翼§結望 上柚木八千代,暗翼§结望 上柚木八千代,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「暗翼§结魂 阿鲁摩塔赫尔」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 与这张链结相同方阵的你的Z/X被破坏。 【效果】 你可以选择你的废弃区中的1张Z/X，将其返回手牌。返回了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-018.png,https://zxcard.yimieji.com/Cards/P47/P47-018/PR
-,P47-019,,PR,,金剛§結望 イリューダ・オロンド,金刚§结望 伊留达·奥兰多,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「金刚§结魂 玛尔帝西昂」 获得点燃标记。 【自】 【有效】 《自己回合》 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 对手选择他自己的手牌中的1张卡，放置到废弃区。放置了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-019.png,https://zxcard.yimieji.com/Cards/P47/P47-019/PR
-,P47-020,,PR,,鳳雛§結望 黒崎春日,凤雏§结望 黑崎春日,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「凤雏§结魂 涅依」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 将你的卡组最上方的最多2张卡放置到废弃区。放置了1张以上的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-020.png,https://zxcard.yimieji.com/Cards/P47/P47-020/PR
-,P47-021,,PR,,狼牙§結望 剣淵相馬,狼牙§结望 剑渊相马,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「狼牙§结魂 菲叶」 获得点燃标记。 【自】 【有效】 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 你可以选择你的废弃区中的1张卡，以休眠状态放置到资源区。放置了的话，选择你的资源区中的1张卡，放置到废弃区，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-021.png,https://zxcard.yimieji.com/Cards/P47/P47-021/PR
-,P47-022,,PR,,樹霊§結望 百目鬼きさら,树灵§结望 百目鬼木更,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「树灵§结魂 蔷薇黄蜂」 获得点燃标记。 【自】 【有效】 《自己回合》 方阵 【诱发条件】 你的Z/X登场到这张链结所在的方阵上。 【效果】 选择通常方阵上的最多1张对手的费用在那张Z/X的费用以下的Z/X，以休眠状态放置到资源区。放置了的话，直到回合结束时为止，你不能再次使用这个能力。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-022.png,https://zxcard.yimieji.com/Cards/P47/P47-022/PR
-,P47-023,,PR,,幻夢§結望 夜刀うらら,幻梦§结望 夜刀浦罗,-,-,-,,【常】 【有效】 方阵 【效果】 全部你的 「幻梦§结魂 哈斯塔」 获得点燃标记。 【起】 【有效】 《自己回合1次》 方阵 【费用】 《无0》 【效果】 这张链结所在的方阵上有你的 [克苏鲁] 的场合，选择你神域区的最多1张可以以那张Z/X为剑临器、满足剑临条件的剑临卡，在那张Z/X上剑临。 【自】 【有效】 方阵 【诱发条件】 这张链结以外的你的链结被放置到方阵上。 【效果】 将这张链结消灭。,http://zximg-cdn.yimieji.com/card/P47/P47-023.png,https://zxcard.yimieji.com/Cards/P47/P47-023/PR
红,P47-034,,PR,,灼き尽くす煌きの射手,灼燃殆尽的煌之射手,3,4500,技师,,【❀】 多色卡（将这张卡放置到资源区之际，这张卡具备的颜色中的任何1种在你的资源区中不存在的话，如无特殊说明，这张卡以休眠状态放置。） 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“选择通常方阵上的最多1张对手的Z/X，给予5000点伤害。”“这张卡是通过正规使用登场的场合，将你的卡组最上方的1张卡放置到充能区，选择你的充能区中的最多1张卡，将其返回手牌。” 【自】 【有效】 废弃区 【诱发条件】 这张卡通过卡名含有 「约定」 的事件卡的能力被放置到废弃区。 【效果】 抽最多1张卡。,http://zximg-cdn.yimieji.com/card/P47/P47-034.png,https://zxcard.yimieji.com/Cards/P47/P47-034/PR
蓝,P47-035,,PR,,流るる優しき翠の歌姫,流淌温柔的翠之歌姬,3,4500,人鱼,,【❀】 多色卡（将这张卡放置到资源区之际，这张卡具备的颜色中的任何1种在你的资源区中不存在的话，如无特殊说明，这张卡以休眠状态放置。） 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下效果中选择1项，并处理。“选择通常方阵上的最多1张对手的3费以下的Z/X，将其返回手牌。”“这张卡通过正规使用登场的场合，公开你的卡组最上方的3张卡，选择其中最多1张Z/X，将其加入手牌。将余下的卡按你喜欢的顺序放置到卡组最下方。” 【自】 【有效】 废弃区 【诱发条件】 这张卡通过卡名含有 「约定」 的事件卡的能力被放置到废弃区。 【效果】 抽最多1张卡。,http://zximg-cdn.yimieji.com/card/P47/P47-035.png,https://zxcard.yimieji.com/Cards/P47/P47-035/PR
